Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Stock Capacitance,Stock,Query,Package,Device
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-2874-ND,FK26X5R1A106K,TDK Corporation,CAP CER 10UF 10V 10% RADIAL,2553,0,0.64,0,1,Bulk,FK,10åuF,å±10%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4321-ND,FK28C0G2A331J,TDK Corporation,CAP CER 330PF 100V 5% RADIAL,2149,0,0.34,0,1,Bulk,FK,330pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,330pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4320-ND,FK28C0G2A271J,TDK Corporation,CAP CER 270PF 100V 5% RADIAL,1947,0,0.34,0,1,Bulk,FK,270pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,270pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8430-ND,FK18X7R2A223K,TDK Corporation,CAP CER 0.022UF 100V 10% RADIAL,1903,0,0.34,0,1,Bulk,FK,0.022åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.022åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4334-ND,FK28C0G2E681J,TDK Corporation,CAP CER 680PF 250V 5% RADIAL,1824,0,0.34,0,1,Bulk,FK,680pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,680pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4778-ND,FK18C0G1H391J,TDK Corporation,CAP CER 390PF 50V 5% RADIAL,1786,0,0.34,0,1,Bulk,FK,390pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,390pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8403-ND,FK18X5R1A335K,TDK Corporation,CAP CER 3.3UF 10V 10% RADIAL,1073,0,0.33,0,1,Bulk,FK,3.3åuF,å±10%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,3.3åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4785-ND,FK18C0G1H152J,TDK Corporation,CAP CER 1500PF 50V 5% RADIAL,1075,0,0.34,0,1,Bulk,FK,1500pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,1500pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4327-ND,FK28C0G2E121J,TDK Corporation,CAP CER 120PF 250V 5% RADIAL,11881,0,0.35,0,1,Bulk,FK,120pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,120pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4390-ND,FK18C0G2A821J,TDK Corporation,CAP CER 820PF 100V 5% RADIAL,3068,0,0.35,0,1,Bulk,FK,820pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,820pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8627-ND,FK28X7R2A223K,TDK Corporation,CAP CER 0.022UF 100V 10% RADIAL,2797,0,0.35,0,1,Bulk,FK,0.022åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.022åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4776-ND,FK18C0G1H271J,TDK Corporation,CAP CER 270PF 50V 5% RADIAL,2035,0,0.35,0,1,Bulk,FK,270pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,270pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4379-ND,FK18C0G2A101J,TDK Corporation,CAP CER 100PF 100V 5% RADIAL,1975,0,0.35,0,1,Bulk,FK,100pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,100pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-8494-ND,FK24X5R1A106M,TDK Corporation,CAP CER 10UF 10V 20% RADIAL,1062,0,0.46,0,1,Bulk,FK,10åuF,å±20%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4782-ND,FK18C0G1H821J,TDK Corporation,CAP CER 820PF 50V 5% RADIAL,1781,0,0.35,0,1,Bulk,FK,820pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,820pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-5339-ND,FK16X5R1A106K,TDK Corporation,CAP CER 10UF 10V 10% RADIAL,1424,0,0.64,0,1,Bulk,FK,10åuF,å±10%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4380-ND,FK18C0G2A121J,TDK Corporation,CAP CER 120PF 100V 5% RADIAL,1063,0,0.35,0,1,Bulk,FK,120pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,120pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4342-ND,FK24C0G2E122J,TDK Corporation,CAP CER 1200PF 250V 5% RADIAL,11266,0,0.4,0,1,Bulk,FK,1200pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,1200pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-5340-ND,FK16X5R1A106M,TDK Corporation,CAP CER 10UF 10V 20% RADIAL,2040,0,0.64,0,1,Bulk,FK,10åuF,å±20%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-2626-ND,FK24X7R2A223K,TDK Corporation,CAP CER 0.022UF 100V 10% RADIAL,3542,0,0.4,0,1,Bulk,FK,0.022åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.022åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK14xxx.jpg,445-8286-ND,FK14X5R1A106K,TDK Corporation,CAP CER 10UF 10V 10% RADIAL,466,0,0.45,0,1,Bulk,FK,10åuF,å±10%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-8493-ND,FK24X5R1A106K,TDK Corporation,CAP CER 10UF 10V 10% RADIAL,400,0,0.46,0,1,Bulk,FK,10åuF,å±10%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4794-ND,FK14C0G1H822J,TDK Corporation,CAP CER 8200PF 50V 5% RADIAL,2285,0,0.4,0,1,Bulk,FK,8200pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,8200pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4338-ND,FK24C0G2A272J,TDK Corporation,CAP CER 2700PF 100V 5% RADIAL,1864,0,0.4,0,1,Bulk,FK,2700pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,2700pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4344-ND,FK24C0G2E182J,TDK Corporation,CAP CER 1800PF 250V 5% RADIAL,1663,0,0.4,0,1,Bulk,FK,1800pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,1800pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4360-ND,FK26C0G2J391J,TDK Corporation,CAP CER 390PF 630V 5% RADIAL,1645,0,0.4,0,1,Bulk,FK,390pF,å±5%,630V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,390pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4340-ND,FK24C0G2A392J,TDK Corporation,CAP CER 3900PF 100V 5% RADIAL,1562,0,0.4,0,1,Bulk,FK,3900pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,3900pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8432-ND,FK18X7S2A333K,TDK Corporation,CAP CER 0.033UF 100V 10% RADIAL,1552,0,0.4,0,1,Bulk,FK,0.033åuF,å±10%,100V,X7S,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.033åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-8630-ND,FK28X7S2A473K,TDK Corporation,CAP CER 0.047UF 100V 10% RADIAL,1488,0,0.4,0,1,Bulk,FK,0.047åuF,å±10%,100V,X7S,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.047åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4357-ND,FK26C0G2J181J,TDK Corporation,CAP CER 180PF 630V 5% RADIAL,1088,0,0.4,0,1,Bulk,FK,180pF,å±5%,630V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,180pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-5313-ND,FK14X7R1E474K,TDK Corporation,CAP CER 0.47UF 25V 10% RADIAL,1034,0,0.4,0,1,Bulk,FK,0.47åuF,å±10%,25V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.47åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4355-ND,FK26C0G2J121J,TDK Corporation,CAP CER 120PF 630V 5% RADIAL,1030,0,0.4,0,1,Bulk,FK,120pF,å±5%,630V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,120pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-2875-ND,FK26X5R1A106M,TDK Corporation,CAP CER 10UF 10V 20% RADIAL,188,0,0.66,0,1,Bulk,FK,10åuF,å±20%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4356-ND,FK26C0G2J151J,TDK Corporation,CAP CER 150PF 630V 5% RADIAL,1013,0,0.4,0,1,Bulk,FK,150pF,å±5%,630V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,150pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-2877-ND,FK26X5R0J106M,TDK Corporation,CAP CER 10UF 6.3V 20% RADIAL,0,0,0.17778,0,2000,Bulk,FK,10åuF,å±20%,6.3V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-5343-ND,FK16X5R0J106M,TDK Corporation,CAP CER 10UF 6.3V 20% RADIAL,0,0,0.18889,0,2000,Bulk,FK,10åuF,å±20%,6.3V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4305-ND,FK14X7R2A223K,TDK Corporation,CAP CER 0.022UF 100V 10% RADIAL,2205,0,0.41,0,1,Bulk,FK,0.022åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.022åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-5354-ND,FK11X7R1C106M,TDK Corporation,CAP CER 10UF 16V 20% RADIAL,0,0,0.21219,0,2000,Bulk,FK,10åuF,å±20%,16V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-8364-ND,FK16X7R2A333K,TDK Corporation,CAP CER 0.033UF 100V 10% RADIAL,2000,0,0.41,0,1,Bulk,FK,0.033åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.033åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-2868-ND,FK24Y5V1A106Z,TDK Corporation,CAP CER 10UF 10V RADIAL,0,0,Call,0,1,Bulk,FK,10åuF,"-20%, +80%",10V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-2881-ND,FK26Y5V1C106Z,TDK Corporation,CAP CER 10UF 16V RADIAL,0,0,Call,0,1,Bulk,FK,10åuF,"-20%, +80%",16V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-5265-ND,FK24X7R1E155K,TDK Corporation,CAP CER 1.5UF 25V 10% RADIAL,1271,0,0.41,0,1,Bulk,FK,1.5åuF,å±10%,25V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,1.5åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4345-ND,FK24C0G2E272J,TDK Corporation,CAP CER 2700PF 250V 5% RADIAL,1195,0,0.41,0,1,Bulk,FK,2700pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,2700pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-2892-ND,FK20Y5V1E106Z,TDK Corporation,CAP CER 10UF 25V RADIAL,0,0,Call,0,1,Bulk,FK,10åuF,"-20%, +80%",25V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4273-ND,FK26X7R2A683K,TDK Corporation,CAP CER 0.068UF 100V 10% RADIAL,5494,0,0.44,0,1,Bulk,FK,0.068åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.068åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK74-SERIES.jpg,445-2903-ND,FK22Y5V1H106Z,TDK Corporation,CAP CER 10UF 50V RADIAL,0,0,Call,0,1,Bulk,FK,10åuF,"-20%, +80%",50V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.295"" L x 0.157"" W (7.50mm x 4.00mm)","0.315"" (8.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,10åuF,,
