"ï»¿""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Stock Capacitance,Stock,Query,Package,Device
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-3281-1-ND,GRM1885C2A102JA01D,Murata Electronics North America,CAP CER 1000PF 100V 5% NP0 0603,119494,0,0.13,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-8275-1-ND,GRM1885C2A102JA01J,Murata Electronics North America,CAP CER 1000PF 100V 5% NP0 0603,214500,0,0.13,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,STOCK,1000pFSTOCK,,2012-0805_CERAMIC
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9729-1-ND,GRM188R70J103KA01D,Murata Electronics North America,CAP CER 10000PF 6.3V X7R 0603,19895,0,0.1,0,1,Cut Tape (CT),GRM,10000pF,Â±10%,6.3V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,10000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1498-1-ND,GRM188R71H152KA01D,Murata Electronics North America,CAP CER 1500PF 50V 10% X7R 0603,96077,0,0.1,0,1,Cut Tape (CT),GRM,1500pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,1500pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1472-1-ND,GRM188R72A102KA01D,Murata Electronics North America,CAP CER 1000PF 100V 10% X7R 0603,350449,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1567-1-ND,GRM188F51H473ZA01D,Murata Electronics North America,CAP CER 0.047UF 50V Y5V 0603,74707,0,0.1,0,1,Cut Tape (CT),GRM,0.047ÂuF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.047ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1508-1-ND,GRM188R71H682KA01D,Murata Electronics North America,CAP CER 6800PF 50V 10% X7R 0603,75991,0,0.1,0,1,Cut Tape (CT),GRM,6800pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,6800pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6373-1-ND,GRM1885C1E102JA01D,Murata Electronics North America,CAP CER 1000PF 25V 5% NP0 0603,34292,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,25V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1451-1-ND,GRM1885C1H102JA01D,Murata Electronics North America,CAP CER 1000PF 50V 5% NP0 0603,1531761,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6379-1-ND,GRM1885C1H102JA01J,Murata Electronics North America,CAP CER 1000PF 50V 5% NP0 0603,55150,0,0.07,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6378-1-ND,GRM1885C1H102GA01D,Murata Electronics North America,CAP CER 1000PF 50V 2% NP0 0603,63012,0,0.15,0,1,Cut Tape (CT),GRM,1000pF,Â±2%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6377-1-ND,GRM1885C1H102FA01J,Murata Electronics North America,CAP CER 1000PF 50V 1% NP0 0603,23837,0,0.18,0,1,Cut Tape (CT),GRM,1000pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-3526-1-ND,GRM188R72E102KW07D,Murata Electronics North America,CAP CER 1000PF 250V 10% X7R 0603,125636,0,0.14,0,1,Cut Tape (CT),GRM,1000pF,Â±10%,250V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6376-1-ND,GRM1885C1H102FA01D,Murata Electronics North America,CAP CER 1000PF 50V 1% NP0 0603,56742,0,0.18,0,1,Cut Tape (CT),GRM,1000pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-8273-1-ND,GRM1885C1H102GA01J,Murata Electronics North America,CAP CER 1000PF 50V 2% NP0 0603,17515,0,0.15,0,1,Cut Tape (CT),GRM,1000pF,Â±2%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9733-1-ND,GRM188R71H102JA01D,Murata Electronics North America,CAP CER 1000PF 50V 5% X7R 0603,7890,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±5%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1427-1-ND,GRM1885C1H101JA01D,Murata Electronics North America,CAP CER 100PF 50V 5% NP0 0603,738115,0,0.1,0,1,Cut Tape (CT),GRM,100pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,Stock,100pFStock,,2012-0805_CERAMIC
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-8626-1-ND,GRM188R71E102KA01D,Murata Electronics North America,CAP CER 1000PF 25V 10% X7R 0603,34009,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1529-1-ND,GRM188R71C473KA01D,Murata Electronics North America,CAP CER 0.047UF 16V 10% X7R 0603,130101,0,0.1,0,1,Cut Tape (CT),GRM,0.047ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.047ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1522-1-ND,GRM188R71E473KA01D,Murata Electronics North America,CAP CER 0.047UF 25V 10% X7R 0603,96007,0,0.1,0,1,Cut Tape (CT),GRM,0.047ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.047ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1351-1-ND,GRM1885C2A101JA01D,Murata Electronics North America,CAP CER 100PF 100V 5% NP0 0603,157534,0,0.1,0,1,Cut Tape (CT),GRM,100pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,100pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1494-1-ND,GRM188R71H102KA01D,Murata Electronics North America,CAP CER 1000PF 50V 10% X7R 0603,1643783,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6389-1-ND,GRM1885C2A101JA01J,Murata Electronics North America,CAP CER 100PF 100V 5% NP0 0603,20014,0,0.1,0,1,Cut Tape (CT),GRM,100pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,100pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9683-1-ND,GRM1885C1H101FA01J,Murata Electronics North America,CAP CER 100PF 50V 1% NP0 0603,18507,0,0.16,0,1,Cut Tape (CT),GRM,100pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,100pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1514-1-ND,GRM188R71H153KA01D,Murata Electronics North America,CAP CER 0.015UF 50V 10% X7R 0603,86552,0,0.1,0,1,Cut Tape (CT),GRM,0.015ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.015ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1469-1-ND,GRM188R72A681KA01D,Murata Electronics North America,CAP CER 680PF 100V 10% X7R 0603,64839,0,0.1,0,1,Cut Tape (CT),GRM,680pF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,680pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9714-1-ND,GRM1885C1H101FA01D,Murata Electronics North America,CAP CER 100PF 50V 1% NP0 0603,2230,0,0.16,0,1,Cut Tape (CT),GRM,100pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,100pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1527-1-ND,GRM188R71C223KA01D,Murata Electronics North America,CAP CER 0.022UF 16V 10% X7R 0603,158478,0,0.1,0,1,Cut Tape (CT),GRM,0.022ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.022ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1491-1-ND,GRM188R71H681KA01D,Murata Electronics North America,CAP CER 680PF 50V 10% X7R 0603,23579,0,0.1,0,1,Cut Tape (CT),GRM,680pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,680pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9684-1-ND,GRM1885C1H101JA01J,Murata Electronics North America,CAP CER 100PF 50V 5% NP0 0603,8750,0,0.1,0,1,Cut Tape (CT),GRM,100pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,100pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10474-1-ND,GRM188R61A106KE69D,Murata Electronics North America,CAP CER 10UF 10V 10% X5R 0603,7505,0,0.21,0,1,Cut Tape (CT),GRM,10ÂuF,Â±10%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.037"" (0.95mm)",-,-,-,STOCK,,10ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1403-1-ND,GRM1885C1H100JA01D,Murata Electronics North America,CAP CER 10PF 50V 5% NP0 0603,399804,0,0.1,0,1,Cut Tape (CT),GRM,10pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,10pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1483-1-ND,GRM188R71H221KA01D,Murata Electronics North America,CAP CER 220PF 50V 10% X7R 0603,162002,0,0.1,0,1,Cut Tape (CT),GRM,220pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,220pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9682-1-ND,GRM1885C1H100FA01J,Murata Electronics North America,CAP CER 10PF 50V 1% NP0 0603,15385,0,0.13,0,1,Cut Tape (CT),GRM,10pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,10pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1486-1-ND,GRM188R71H331KA01D,Murata Electronics North America,CAP CER 330PF 50V 10% X7R 0603,74769,0,0.1,0,1,Cut Tape (CT),GRM,330pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,330pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9713-1-ND,GRM1885C1H100FA01D,Murata Electronics North America,CAP CER 10PF 50V 1% NP0 0603,38,0,0.13,0,1,Cut Tape (CT),GRM,10pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,10pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1452-1-ND,GRM1885C1H112JA01D,Murata Electronics North America,CAP CER 1100PF 50V 5% NP0 0603,21027,0,0.12,0,1,Cut Tape (CT),GRM,1100pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,1100pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1517-1-ND,GRM188R71H223KA01D,Murata Electronics North America,CAP CER 0.022UF 50V 10% X7R 0603,63529,0,0.1,0,1,Cut Tape (CT),GRM,0.022ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.022ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1428-1-ND,GRM1885C1H111JA01D,Murata Electronics North America,CAP CER 110PF 50V 5% NP0 0603,25636,0,0.12,0,1,Cut Tape (CT),GRM,110pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,110pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1352-1-ND,GRM1885C2A111JA01D,Murata Electronics North America,CAP CER 110PF 100V 5% NP0 0603,1897,0,0.14,0,1,Cut Tape (CT),GRM,110pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,110pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1404-1-ND,GRM1885C1H110JA01D,Murata Electronics North America,CAP CER 11PF 50V 5% NP0 0603,3418,0,0.1,0,1,Cut Tape (CT),GRM,11pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,11pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9693-1-ND,GRM188R71H102KA01J,Murata Electronics North America,CAP CER 1000PF 50V 10% X7R 0603,4130,0,0.1,0,1,Cut Tape (CT),GRM,1000pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1328-1-ND,GRM1885C2A110JA01D,Murata Electronics North America,CAP CER 11PF 100V 5% NP0 0603,18,0,0.096,0,10,Cut Tape (CT),GRM,11pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,11pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1453-1-ND,GRM1885C1H122JA01D,Murata Electronics North America,CAP CER 1200PF 50V 5% NP0 0603,33043,0,0.12,0,1,Cut Tape (CT),GRM,1200pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,1200pF,,
