Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Voltage - Zener (Nom) (Vz),Tolerance,Power - Max,Impedance (Max) (Zzt),Current - Reverse Leakage @ Vr,Voltage - Forward (Vf) (Max) @ If,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Target Voltage,Stock,Query,Package,Device
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5338BRLOSCT-ND,1N5338BRL,ON Semiconductor,DIODE ZENER 5.1V 5W AXIAL,0,0,Call,0,10,Cut Tape (CT),-,5.1V,å±5%,5W,1.5 Ohm,1åµA @ 1V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,Stock,,5.1V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5338BOS-ND,1N5338B,ON Semiconductor,DIODE ZENER 5.1V 5W AXIAL,0,0,Call,0,5000,Bulk,-,5.1V,å±5%,5W,1.5 Ohm,1åµA @ 1V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,Stock,,5.1V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5339BRLGOSCT-ND,1N5339BRLG,ON Semiconductor,DIODE ZENER 5.6V 5W AXIAL,13116,0,0.54,0,1,Cut Tape (CT),-,5.6V,å±5%,5W,1 Ohm,1åµA @ 2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,5.6V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5919BGOS-ND,1N5919BG,ON Semiconductor,DIODE ZENER 5.6V 3W AXIAL,5392,0,0.43,0,1,Bulk,-,5.6V,å±5%,3W,2 Ohm,5åµA @ 3V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,5.6V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5339BGOS-ND,1N5339BG,ON Semiconductor,DIODE ZENER 5.6V 5W AXIAL,4291,0,0.53,0,1,Bulk,-,5.6V,å±5%,5W,1 Ohm,1åµA @ 2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,5.6V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5919BRLGOSCT-ND,1N5919BRLG,ON Semiconductor,DIODE ZENER 5.6V 3W AXIAL,5990,0,0.44,0,1,Cut Tape (CT),-,5.6V,å±5%,3W,2 Ohm,5åµA @ 3V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,5.6V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5919B-ND,1N5919B,ON Semiconductor,DIODE ZENER 5.6V 3W AXIAL,0,0,Call,0,6000,Bulk,-,5.6V,å±5%,3W,2 Ohm,5åµA @ 3V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,5.6V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5339BOS-ND,1N5339B,ON Semiconductor,DIODE ZENER 5.6V 5W AXIAL,0,0,Call,0,5000,Bulk,-,5.6V,å±5%,5W,1 Ohm,1åµA @ 2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,5.6V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5369BGOS-ND,1N5369BG,ON Semiconductor,DIODE ZENER 51V 5W AXIAL,3348,0,0.53,0,1,Bulk,-,51V,å±5%,5W,27 Ohm,500nA @ 38.8V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,51V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5369BRLGOSCT-ND,1N5369BRLG,ON Semiconductor,DIODE ZENER 51V 5W AXIAL,3304,0,0.54,0,1,Cut Tape (CT),-,51V,å±5%,5W,27 Ohm,500nA @ 38.8V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,51V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5942BRLGOSCT-ND,1N5942BRLG,ON Semiconductor,DIODE ZENER 51V 3W AXIAL,3702,0,0.41,0,1,Cut Tape (CT),-,51V,å±5%,3W,70 Ohm,1åµA @ 38.8V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,51V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5369BRLOSCT-ND,1N5369BRL,ON Semiconductor,DIODE ZENER 51V 5W AXIAL,0,0,Call,0,10,Cut Tape (CT),-,51V,å±5%,5W,27 Ohm,500nA @ 38.8V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,51V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5369BOS-ND,1N5369B,ON Semiconductor,DIODE ZENER 51V 5W AXIAL,0,0,Call,0,4000,Bulk,-,51V,å±5%,5W,27 Ohm,500nA @ 38.8V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,51V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5370BGOS-ND,1N5370BG,ON Semiconductor,DIODE ZENER 56V 5W AXIAL,5267,9000,0.53,0,1,Bulk,-,56V,å±5%,5W,35 Ohm,500nA @ 42.6V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,56V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5370BOS-ND,1N5370B,ON Semiconductor,DIODE ZENER 56V 5W AXIAL,0,0,Call,0,4000,Bulk,-,56V,å±5%,5W,35 Ohm,500nA @ 42.6V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,56V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5341BRLGOSCT-ND,1N5341BRLG,ON Semiconductor,DIODE ZENER 6.2V 5W AXIAL,3489,0,0.54,0,1,Cut Tape (CT),-,6.2V,å±5%,5W,1 Ohm,1åµA @ 3V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5920BGOS-ND,1N5920BG,ON Semiconductor,DIODE ZENER 6.2V 3W AXIAL,11793,0,0.73,0,1,Bulk,-,6.2V,å±5%,3W,2 Ohm,5åµA @ 4V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5341BGOS-ND,1N5341BG,ON Semiconductor,DIODE ZENER 6.2V 5W AXIAL,5216,0,0.53,0,1,Bulk,-,6.2V,å±5%,5W,1 Ohm,1åµA @ 3V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5920BRLGOSCT-ND,1N5920BRLG,ON Semiconductor,DIODE ZENER 6.2V 3W AXIAL,0,0,Call,0,1,Cut Tape (CT),-,6.2V,å±5%,3W,2 Ohm,5åµA @ 4V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/3EZ6.2D5-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,3EZ6.2D5RLGOSCT-ND,3EZ6.2D5RLG,ON Semiconductor,DIODE ZENER 6.2V 3W AXIAL,0,0,Call,0,1,Cut Tape (CT),-,6.2V,å±5%,3W,1.5 Ohm,5åµA @ 3V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5920B-ND,1N5920B,ON Semiconductor,DIODE ZENER 6.2V 3W AXIAL,0,0,Call,0,6000,Bulk,-,6.2V,å±5%,3W,2 Ohm,5åµA @ 4V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5341BOS-ND,1N5341B,ON Semiconductor,DIODE ZENER 6.2V 5W AXIAL,0,0,Call,0,2000,Bulk,-,6.2V,å±5%,5W,1 Ohm,1åµA @ 3V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/MZP4729A-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,MZP4735ARLGOSCT-ND,MZP4735ARLG,ON Semiconductor,DIODE ZENER 6.2V 1W AXIAL,0,0,Call,0,1,Cut Tape (CT),-,6.2V,å±5%,1W,2 Ohm,10åµA @ 3V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5921BRLGOSCT-ND,1N5921BRLG,ON Semiconductor,DIODE ZENER 6.8V 3W AXIAL,8881,36000,0.41,0,1,Cut Tape (CT),-,6.8V,å±5%,3W,2.5 Ohm,5åµA @ 5.2V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.8V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5921BGOS-ND,1N5921BG,ON Semiconductor,DIODE ZENER 6.8V 3W AXIAL,12034,0,0.48,0,1,Bulk,-,6.8V,å±5%,3W,2.5 Ohm,5åµA @ 5.2V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.8V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5342BRLGOSCT-ND,1N5342BRLG,ON Semiconductor,DIODE ZENER 6.8V 5W AXIAL,9112,0,0.54,0,1,Cut Tape (CT),-,6.8V,å±5%,5W,1 Ohm,10åµA @ 5.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6.8V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5342BGOS-ND,1N5342BG,ON Semiconductor,DIODE ZENER 6.8V 5W AXIAL,9276,0,0.53,0,1,Bulk,-,6.8V,å±5%,5W,1 Ohm,10åµA @ 5.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6.8V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5342BRLOSCT-ND,1N5342BRL,ON Semiconductor,DIODE ZENER 6.8V 5W AXIAL,0,0,Call,0,10,Cut Tape (CT),-,6.8V,å±5%,5W,1 Ohm,10åµA @ 5.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6.8V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5921B-ND,1N5921B,ON Semiconductor,DIODE ZENER 6.8V 3W AXIAL,0,0,Call,0,6000,Bulk,-,6.8V,å±5%,3W,2.5 Ohm,5åµA @ 5.2V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,6.8V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5342BOS-ND,1N5342B,ON Semiconductor,DIODE ZENER 6.8V 5W AXIAL,0,0,Call,0,5000,Bulk,-,6.8V,å±5%,5W,1 Ohm,10åµA @ 5.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6.8V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5371BRLGOSCT-ND,1N5371BRLG,ON Semiconductor,DIODE ZENER 60V 5W AXIAL,9715,4000,0.52,0,1,Cut Tape (CT),-,60V,å±5%,5W,40 Ohm,500nA @ 45.5V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,60V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5371BOS-ND,1N5371B,ON Semiconductor,DIODE ZENER 60V 5W AXIAL,0,0,Call,0,1,Bulk,-,60V,å±5%,5W,40 Ohm,500nA @ 45.5V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,60V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5371BGOS-ND,1N5371BG,ON Semiconductor,DIODE ZENER 60V 5W AXIAL,0,0,Call,0,1,Bulk,-,60V,å±5%,5W,40 Ohm,500nA @ 45.5V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,60V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5372BGOS-ND,1N5372BG,ON Semiconductor,DIODE ZENER 62V 5W AXIAL,1975,5000,0.53,0,1,Bulk,-,62V,å±5%,5W,42 Ohm,500nA @ 47.1V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,62V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5372BOS-ND,1N5372B,ON Semiconductor,DIODE ZENER 62V 5W AXIAL,0,0,Call,0,4000,Bulk,-,62V,å±5%,5W,42 Ohm,500nA @ 47.1V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,62V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5373BGOS-ND,1N5373BG,ON Semiconductor,DIODE ZENER 68V 5W AXIAL,2028,0,0.53,0,1,Bulk,-,68V,å±5%,5W,44 Ohm,500nA @ 51.7V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,68V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5373BRLGOSCT-ND,1N5373BRLG,ON Semiconductor,DIODE ZENER 68V 5W AXIAL,3399,8000,0.54,0,1,Cut Tape (CT),-,68V,å±5%,5W,44 Ohm,500nA @ 51.7V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,68V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5373BOS-ND,1N5373B,ON Semiconductor,DIODE ZENER 68V 5W AXIAL,0,0,Call,0,4000,Bulk,-,68V,å±5%,5W,44 Ohm,500nA @ 51.7V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,68V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5340BGOS-ND,1N5340BG,ON Semiconductor,DIODE ZENER 6V 5W AXIAL,15913,19000,0.53,0,1,Bulk,-,6V,å±5%,5W,1 Ohm,1åµA @ 3V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5340BRLGOSCT-ND,1N5340BRLG,ON Semiconductor,DIODE ZENER 6V 5W AXIAL,2620,0,0.54,0,1,Cut Tape (CT),-,6V,å±5%,5W,1 Ohm,1åµA @ 3V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5340BOS-ND,1N5340B,ON Semiconductor,DIODE ZENER 6V 5W AXIAL,0,0,Call,0,5000,Bulk,-,6V,å±5%,5W,1 Ohm,1åµA @ 3V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,6V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5343BRLGOSCT-ND,1N5343BRLG,ON Semiconductor,DIODE ZENER 7.5V 5W AXIAL,9828,0,0.54,0,1,Cut Tape (CT),-,7.5V,å±5%,5W,1.5 Ohm,10åµA @ 5.7V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,7.5V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5343BGOS-ND,1N5343BG,ON Semiconductor,DIODE ZENER 7.5V 5W AXIAL,1713,0,0.53,0,1,Bulk,-,7.5V,å±5%,5W,1.5 Ohm,10åµA @ 5.7V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,7.5V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5343BOS-ND,1N5343B,ON Semiconductor,DIODE ZENER 7.5V 5W AXIAL,0,0,Call,0,5000,Bulk,-,7.5V,å±5%,5W,1.5 Ohm,10åµA @ 5.7V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,7.5V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5374BGOS-ND,1N5374BG,ON Semiconductor,DIODE ZENER 75V 5W AXIAL,3413,1000,0.53,0,1,Bulk,-,75V,å±5%,5W,45 Ohm,500nA @ 56V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,75V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5374BOS-ND,1N5374B,ON Semiconductor,DIODE ZENER 75V 5W AXIAL,0,0,Call,0,2000,Bulk,-,75V,å±5%,5W,45 Ohm,500nA @ 56V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,75V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5946B-ND,1N5946B,ON Semiconductor,DIODE ZENER 75V 3W AXIAL,0,0,Call,0,6000,Bulk,-,75V,å±5%,3W,140 Ohm,1åµA @ 56V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,75V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5946BG-ND,1N5946BG,ON Semiconductor,DIODE ZENER 75V 3W AXIAL,0,0,Call,0,6000,Bulk,-,75V,å±5%,3W,140 Ohm,1åµA @ 56V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,75V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5344BRLGOSCT-ND,1N5344BRLG,ON Semiconductor,DIODE ZENER 8.2V 5W AXIAL,20920,0,0.54,0,1,Cut Tape (CT),-,8.2V,å±5%,5W,1.5 Ohm,10åµA @ 6.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,Stock,Stock,8.2VStock,DIOAD1660W102L890D370_HS,TH-T18
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5923BRLGOSCT-ND,1N5923BRLG,ON Semiconductor,DIODE ZENER 8.2V 3W AXIAL,5192,0,0.44,0,1,Cut Tape (CT),-,8.2V,å±5%,3W,3.5 Ohm,5åµA @ 6.5V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,Stock,,8.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5344BGOS-ND,1N5344BG,ON Semiconductor,DIODE ZENER 8.2V 5W AXIAL,18,0,0.53,0,1,Bulk,-,8.2V,å±5%,5W,1.5 Ohm,10åµA @ 6.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,Stock,,8.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5344BRLOSCT-ND,1N5344BRL,ON Semiconductor,DIODE ZENER 8.2V 5W AXIAL,0,0,Call,0,10,Cut Tape (CT),-,8.2V,å±5%,5W,1.5 Ohm,10åµA @ 6.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,Stock,,8.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5344BOS-ND,1N5344B,ON Semiconductor,DIODE ZENER 8.2V 5W AXIAL,0,0,Call,0,5000,Bulk,-,8.2V,å±5%,5W,1.5 Ohm,10åµA @ 6.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,Stock,,8.2V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5345BRLGOSCT-ND,1N5345BRLG,ON Semiconductor,DIODE ZENER 8.7V 5W AXIAL,4060,0,0.54,0,1,Cut Tape (CT),-,8.7V,å±5%,5W,2 Ohm,10åµA @ 6.6V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,8.7V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5345BOS-ND,1N5345B,ON Semiconductor,DIODE ZENER 8.7V 5W AXIAL,0,0,Call,0,5000,Bulk,-,8.7V,å±5%,5W,2 Ohm,10åµA @ 6.6V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,8.7V,,
http://www.onsemi.com/pub_link/Collateral/1N5333B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/SurmeticP6KE_6.8A.jpg,1N5375BOS-ND,1N5375B,ON Semiconductor,DIODE ZENER 82V 5W AXIAL,0,0,Call,0,4000,Bulk,-,82V,å±5%,5W,65 Ohm,500nA @ 62.2V,1.2V @ 1A,-65å¡C ~ 200å¡C,Through Hole,"T-18, Axial",Axial,#N/A,,82V,,
http://www.onsemi.com/pub_link/Collateral/1N5913B-D.PDF,http://media.digikey.com/Renders/On%20Semi%20Renders/DO-204AL.jpg,1N5924BRLGOSCT-ND,1N5924BRLG,ON Semiconductor,DIODE ZENER 9.1V 3W AXIAL,6360,0,0.4,0,1,Cut Tape (CT),-,9.1V,å±5%,3W,4 Ohm,5åµA @ 7V,1.5V @ 200mA,-65å¡C ~ 200å¡C,Through Hole,"DO-204AL, DO-41, Axial",Axial,#N/A,,9.1V,,
