"•ÈÀ""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Type,Operating Temperature,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Lead Spacing,Manufacturer Size Code,Features,Stock,Query,Package,Column4,Column5
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-5804-1-ND,TAJC106M010RNJ,AVX Corporation,CAP TANT 10UF 10V 20% 2312,2857,0,0.63,0,1,Cut Tape (CT),TAJ,10åuF,å±20%,10V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-8887-1-ND,TAJB106M025RNJ,AVX Corporation,CAP TANT 10UF 25V 20% 1210,3020,0,1.06,0,1,Cut Tape (CT),TAJ,10åµF,å±20%,25V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,10åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1654-1-ND,TAJA106K010RNJ,AVX Corporation,CAP TANT 10UF 10V 10% 1206,37591,0,0.6,0,1,Cut Tape (CT),TAJ,10åuF,å±10%,10V,3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%201.6L,0.85W.jpg",478-2549-1-ND,TACL106M004XTA,AVX Corporation,CAP TANT 10UF 4V 20% 0603,17076,0,2.67,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,10åuF,å±20%,4V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0603 (1608 Metric),"0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.039"" (1.00mm)",-,L,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1672-1-ND,TAJB106K010RNJ,AVX Corporation,CAP TANT 10UF 10V 10% 1210,29289,0,0.74,0,1,Cut Tape (CT),TAJ,10åuF,å±10%,10V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-5225-1-ND,TACR106M006RTA,AVX Corporation,CAP TANT 10UF 6.3V 20% 0805,9021,0,3.49,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,10åuF,å±20%,6.3V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,10åuF,,,
http://www.avx.com/docs/catalogs/taclp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC%20SERIES%203.2L,1.6W.jpg",478-4691-1-ND,TACV106M010RTA,AVX Corporation,CAP TANT 10UF 10V 20% 1206,1857,0,4.66,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,10åµF,å±20%,10V,2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.030"" (0.75mm)",-,V,General Purpose,,10åµF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-5224-1-ND,TACR106K010RTA,AVX Corporation,CAP TANT 10UF 10V 10% 0805,6602,0,3.49,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,10åuF,å±10%,10V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-7527-1-ND,TAJA106M010SNJ,AVX Corporation,CAP TANT 10UF 10V 20% 1206,7764,0,0.6,0,1,Cut Tape (CT),TAJ,10åuF,å±20%,10V,3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-4972-1-ND,TAJC106K010RNJ,AVX Corporation,CAP TANT 10UF 10V 10% 2312,2505,0,0.63,0,1,Cut Tape (CT),TAJ,10åuF,å±10%,10V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-3967-1-ND,TAJT106K010RNJ,AVX Corporation,CAP TANT 10UF 10V 10% 1210,6286,0,1.1,0,1,Cut Tape (CT),TAJ,10åuF,å±10%,10V,3 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-4186-1-ND,TACR106K010XTA,AVX Corporation,CAP TANT 10UF 10V 10% 0805,1475,0,3.49,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,10åuF,å±10%,10V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%201.6L,0.85W.jpg",478-8775-1-ND,TACL106K010XTA,AVX Corporation,CAP TANT 0603,1674,0,2.39,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,10åuF,å±10%,10V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0603 (1608 Metric),"0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.039"" (1.00mm)",-,L,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8906-1-ND,TAJD106M050RNJ,AVX Corporation,CAP TANT 10UF 50V 20% 2917,1788,0,2.21,0,1,Cut Tape (CT),TAJ,10åuF,å±20%,50V,800 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,10åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-2559-1-ND,TACR106M004XTA,AVX Corporation,CAP TANT 10UF 4V 20% 0805,0,0,Call,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,10åµF,å±20%,4V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,10åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1666-1-ND,TAJA336K006RNJ,AVX Corporation,CAP TANT 33UF 6.3V 10% 1206,48756,0,0.88,0,1,Cut Tape (CT),TAJ,33åuF,å±10%,6.3V,2.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,STOCK,33åuFSTOCK,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-2345-1-ND,TAJB157K004RNJ,AVX Corporation,CAP TANT 150UF 4V 10% 1210,36788,0,0.91,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,4V,1.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3921-1-ND,TAJD157M016RNJ,AVX Corporation,CAP TANT 150UF 16V 20% 2917,6276,0,2.67,0,1,Cut Tape (CT),TAJ,150åuF,å±20%,16V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-2360-1-ND,TAJE157K020RNJ,AVX Corporation,CAP TANT 150UF 20V 10% 2917,5936,0,3.83,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,20V,300 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-7542-1-ND,TAJE157K020HNJ,AVX Corporation,CAP TANT 150UF 20V 10% 2917,244,0,3.83,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,20V,300 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-4692-1-ND,TAJB157M006RNJ,AVX Corporation,CAP TANT 150UF 6.3V 20% 1210,5644,0,1.63,0,1,Cut Tape (CT),TAJ,150åµF,å±20%,6.3V,1.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,150åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-2356-1-ND,TAJD157K016RNJ,AVX Corporation,CAP TANT 150UF 16V 10% 2917,14774,0,1.48,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,16V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-2352-1-ND,TAJC157K010RNJ,AVX Corporation,CAP TANT 150UF 10V 10% 2312,9930,0,1.13,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-2343-1-ND,TAJD157K010RNJ,AVX Corporation,CAP TANT 150UF 10V 10% 2917,19524,0,2.17,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3949-1-ND,TAJE157M010RNJ,AVX Corporation,CAP TANT 150UF 10V 20% 2917,2989,0,3.6,0,1,Cut Tape (CT),TAJ,150åµF,å±20%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,150åµF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8941-1-ND,TAJY157M016RNJ,AVX Corporation,CAP TANT 150UF 16V 20% 2917,1477,0,2.41,0,1,Cut Tape (CT),TAJ,150åµF,å±20%,16V,300 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,Y,General Purpose,,150åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3878-1-ND,TAJB157M004RNJ,AVX Corporation,CAP TANT 150UF 4V 20% 1210,28869,0,1.13,0,1,Cut Tape (CT),TAJ,150åuF,å±20%,4V,1.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-8897-1-ND,TAJC157M010RNJ,AVX Corporation,CAP TANT 150UF 10V 20% 2312,876,0,1.7,0,1,Cut Tape (CT),TAJ,150åµF,å±20%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,150åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3948-1-ND,TAJE157K010RNJ,AVX Corporation,CAP TANT 150UF 10V 10% 2917,2443,0,2.4,0,1,Cut Tape (CT),TAJ,150åuF,å±10%,10V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,150åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3972-1-ND,TAJY157M010RNJ,AVX Corporation,CAP TANT 150UF 10V 20% 2917,0,0,Call,0,1,Cut Tape (CT),TAJ,150åµF,å±20%,10V,1.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,Y,General Purpose,,150åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8878-1-ND,TAJA156K006RNJ,AVX Corporation,CAP TANT 15UF 6.3V 10% 1206,5628,0,0.55,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,6.3V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,http://media.digikey.com/Renders/AVX%20Renders/NLJ%20Series;%20P.jpg,478-3274-1-ND,TAJP156K006RNJ,AVX Corporation,CAP TANT 15UF 6.3V 10% 0805,10415,0,1.22,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,6.3V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.081"" L x 0.053"" W (2.05mm x 1.35mm)","0.059"" (1.50mm)",-,P,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-5800-1-ND,TAJA476K006RNJ,AVX Corporation,CAP TANT 47UF 6.3V 10% 1206,4638,0,0.84,0,1,Cut Tape (CT),TAJ,47åuF,å±10%,6.3V,1.6 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,STOCK,47åuFSTOCK,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8909-1-ND,TAJD156K050RNJ,AVX Corporation,CAP TANT 15UF 50V 10% 2917,1959,0,3.73,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,50V,600 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1661-1-ND,TAJA156M010RNJ,AVX Corporation,CAP TANT 15UF 10V 20% 1206,9442,0,0.38,0,1,Cut Tape (CT),TAJ,15åuF,å±20%,10V,3.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3077-1-ND,TAJE156K050RNJ,AVX Corporation,CAP TANT 15UF 50V 10% 2917,18867,0,6.68,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,50V,600 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1708-1-ND,TAJC156K035RNJ,AVX Corporation,CAP TANT 15UF 35V 10% 2312,7566,0,1.39,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,35V,1.4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1727-1-ND,TAJD156K035RNJ,AVX Corporation,CAP TANT 15UF 35V 10% 2917,7048,0,1.84,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,35V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1726-1-ND,TAJD156K025RNJ,AVX Corporation,CAP TANT 15UF 25V 10% 2917,1752,0,1.41,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,25V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3035-1-ND,TAJB156M010RNJ,AVX Corporation,CAP TANT 15UF 10V 20% 1210,5114,0,0.75,0,1,Cut Tape (CT),TAJ,15åuF,å±20%,10V,2.8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1679-1-ND,TAJB156K020RNJ,AVX Corporation,CAP TANT 15UF 20V 10% 1210,14788,0,0.84,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,20V,2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1707-1-ND,TAJC156K020RNJ,AVX Corporation,CAP TANT 15UF 20V 10% 2312,1401,0,1.09,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,20V,1.7 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8908-1-ND,TAJD156K020SNJ,AVX Corporation,CAP TANT 15UF 20V 10% 2917,4950,0,1.37,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,20V,-,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-2355-1-ND,TAJB156K016RNJ,AVX Corporation,CAP TANT 15UF 16V 10% 1210,45699,0,0.84,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,16V,2.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-5805-1-ND,TAJC156K016RNJ,AVX Corporation,CAP TANT 15UF 16V 10% 2312,2817,0,0.7,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,16V,1.8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8917-1-ND,TAJE156M050RNJ,AVX Corporation,CAP TANT 15UF 50V 20% 2917,990,0,5.74,0,1,Cut Tape (CT),TAJ,15åµF,å±20%,50V,600 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,15åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3026-1-ND,TAJA156M006RNJ,AVX Corporation,CAP TANT 15UF 6.3V 20% 1206,6361,0,0.63,0,1,Cut Tape (CT),TAJ,15åuF,å±20%,6.3V,3.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,15åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-4187-1-ND,TACR156K010XTA,AVX Corporation,CAP TANT 15UF 10V 10% 0805,6946,0,3.49,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,15åuF,å±10%,10V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.059"" (1.50mm)",-,R,General Purpose,,15åuF,,,
