"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1380-1-ND,08055C562KAT2A,AVX Corporation,CAP CER 5600PF 50V 10% X7R 0805,18380,0,0.24,0,1,Cut Tape (CT),-,5600pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1285-1-ND,08051A151JAT2A,AVX Corporation,CAP CER 150PF 100V 5% NP0 0805,12355,0,0.24,0,1,Cut Tape (CT),-,150pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1294-1-ND,08055A1R5CAT2A,AVX Corporation,CAP CER 1.5PF 50V NP0 0805,8750,0,0.24,0,1,Cut Tape (CT),-,1.5pF,¶ñ0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1293-1-ND,08055A1R2CAT2A,AVX Corporation,CAP CER 1.2PF 50V NP0 0805,31044,0,0.25,0,1,Cut Tape (CT),-,1.2pF,¶ñ0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1299-1-ND,08055A3R9CAT2A,AVX Corporation,CAP CER 3.9PF 50V NP0 0805,13029,0,0.25,0,1,Cut Tape (CT),-,3.9pF,¶ñ0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1365-1-ND,08055C331KAT2A,AVX Corporation,CAP CER 330PF 50V 10% X7R 0805,18720,0,0.25,0,1,Cut Tape (CT),-,330pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1366-1-ND,08055C391KAT2A,AVX Corporation,CAP CER 390PF 50V 10% X7R 0805,13416,0,0.25,0,1,Cut Tape (CT),-,390pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1368-1-ND,08055C561KAT2A,AVX Corporation,CAP CER 560PF 50V 10% X7R 0805,11050,0,0.25,0,1,Cut Tape (CT),-,560pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1370-1-ND,08055C821KAT2A,AVX Corporation,CAP CER 820PF 50V 10% X7R 0805,9543,0,0.25,0,1,Cut Tape (CT),-,820pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5158-1-ND,08051C822KAT2A,AVX Corporation,CAP CER 8200PF 100V 10% X7R 0805,12958,0,0.25,0,1,Cut Tape (CT),-,8200pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1364-1-ND,08055C271KAT2A,AVX Corporation,CAP CER 270PF 50V 10% X7R 0805,4940,0,0.25,0,1,Cut Tape (CT),-,270pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3737-1-ND,08051A271JAT2A,AVX Corporation,CAP CER 270PF 100V 5% NP0 0805,15125,0,0.26,0,1,Cut Tape (CT),-,270pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5018-1-ND,08051A2R2CAT2A,AVX Corporation,CAP CER 2.2PF 100V NP0 0805,41805,0,0.27,0,1,Cut Tape (CT),-,2.2pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5024-1-ND,08051A5R6CAT2A,AVX Corporation,CAP CER 5.6PF 100V NP0 0805,29488,0,0.27,0,1,Cut Tape (CT),-,5.6pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5022-1-ND,08051A3R9CAT2A,AVX Corporation,CAP CER 3.9PF 100V NP0 0805,24246,0,0.27,0,1,Cut Tape (CT),-,3.9pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5019-1-ND,08051A2R7CAT2A,AVX Corporation,CAP CER 2.7PF 100V NP0 0805,24008,0,0.27,0,1,Cut Tape (CT),-,2.7pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5015-1-ND,08051A1R0CAT2A,AVX Corporation,CAP CER 1PF 100V NP0 0805,17366,0,0.27,0,1,Cut Tape (CT),-,1.0pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7947-1-ND,08053C104MAT2A,AVX Corporation,CAP CER 0.1UF 25V 20% X7R 0805,11751,0,0.27,0,1,Cut Tape (CT),-,0.1uF,¶ñ20%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7948-1-ND,08053C473KAT2A,AVX Corporation,CAP CER 0.047UF 25V 10% X7R 0805,11870,0,0.29,0,1,Cut Tape (CT),-,0.047uF,¶ñ10%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3741-1-ND,08051A561JAT2A,AVX Corporation,CAP CER 560PF 100V 5% NP0 0805,8661,0,0.29,0,1,Cut Tape (CT),-,560pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6037-1-ND,08051A121KAT2A,AVX Corporation,CAP CER 120PF 100V 10% NP0 0805,14574,0,0.25,0,1,Cut Tape (CT),-,120pF,¶ñ10%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3748-1-ND,08051C272JAT2A,AVX Corporation,CAP CER 2700PF 100V 5% X7R 0805,11867,0,0.25,0,1,Cut Tape (CT),-,2700pF,¶ñ5%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3772-1-ND,08055C682JAT2A,AVX Corporation,CAP CER 6800PF 50V 5% X7R 0805,9077,0,0.25,0,1,Cut Tape (CT),-,6800pF,¶ñ5%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-3757-1-ND,08053C224MAT2A,AVX Corporation,CAP CER 0.22UF 25V 20% X7R 0805,28047,0,0.27,0,1,Cut Tape (CT),-,0.22uF,¶ñ20%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1271-1-ND,08052A680JAT2A,AVX Corporation,CAP CER 68PF 200V 5% NP0 0805,12055,0,0.27,0,1,Cut Tape (CT),-,68pF,¶ñ5%,200V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3730-1-ND,08051A100CAT2A,AVX Corporation,CAP CER 10PF 100V NP0 0805,8531,0,0.28,0,1,Cut Tape (CT),-,10pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6049-1-ND,08055C562JAT2A,AVX Corporation,CAP CER 5600PF 50V 5% X7R 0805,5874,0,0.28,0,1,Cut Tape (CT),-,5600pF,¶ñ5%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cy5v.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3758-1-ND,08053G334ZAT2A,AVX Corporation,CAP CER 0.33UF 25V Y5V 0805,18975,0,0.33,0,1,Cut Tape (CT),-,0.33uF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.050"" (1.27mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1338-1-ND,08052C681KAT2A,AVX Corporation,CAP CER 680PF 200V 10% X7R 0805,12959,0,0.34,0,1,Cut Tape (CT),-,680pF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cz5u.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7960-1-ND,08055E104MAT2A,AVX Corporation,CAP CER 0.1UF 50V 20% Z5U 0805,9101,0,0.34,0,1,Cut Tape (CT),-,0.1uF,¶ñ20%,50V,Z5U,"Surface Mount, MLCC",10¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1336-1-ND,08052C331KAT2A,AVX Corporation,CAP CER 330PF 200V 10% X7R 0805,8449,0,0.34,0,1,Cut Tape (CT),-,330pF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3762-1-ND,08055A122JAT2A,AVX Corporation,CAP CER 1200PF 50V 5% NP0 0805,8872,0,0.35,0,1,Cut Tape (CT),-,1200pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3752-1-ND,08052C471JAT2A,AVX Corporation,CAP CER 470PF 200V 5% X7R 0805,24065,0,0.32,0,1,Cut Tape (CT),-,470pF,¶ñ5%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3750-1-ND,08052C102JAT2A,AVX Corporation,CAP CER 1000PF 200V 5% X7R 0805,13729,0,0.32,0,1,Cut Tape (CT),-,1000pF,¶ñ5%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1410-1-ND,0805YD684KAT2A,AVX Corporation,CAP CER 0.68UF 16V 10% X5R 0805,6767,0,0.34,0,1,Cut Tape (CT),-,0.68uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cy5v.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5897-1-ND,0805YG474ZAT2A,AVX Corporation,CAP CER 0.47UF 16V Y5V 0805,8769,0,0.36,0,1,Cut Tape (CT),-,0.47uF,"-20%, +80%",16V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5328-1-ND,0805ZD475MAT2A,AVX Corporation,CAP CER 4.7UF 10V 20% X5R 0805,8364,0,0.4,0,1,Cut Tape (CT),-,4.7uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5550-1-ND,0805PC681KAT1A,AVX Corporation,CAP CER 680PF 250V 10% X7R 0805,5388,0,0.48,0,1,Cut Tape (CT),-,680pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7945-1-ND,08051A151FAT2A,AVX Corporation,CAP CER 150PF 100V 1% NP0 0805,9178,0,0.49,0,1,Cut Tape (CT),-,150pF,¶ñ1%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5323-1-ND,08056D225KAT2A,AVX Corporation,CAP CER 2.2UF 6.3V 10% X5R 0805,14432,0,0.48,0,1,Cut Tape (CT),-,2.2uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5541-1-ND,0805PC102KAT1A,AVX Corporation,CAP CER 1000PF 250V 10% X7R 0805,14045,0,0.48,0,1,Cut Tape (CT),-,1000pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1404-1-ND,0805ZC684KAT2A,AVX Corporation,CAP CER 0.68UF 10V 10% X7R 0805,8522,0,0.48,0,1,Cut Tape (CT),-,0.68uF,¶ñ10%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-5549-1-ND,0805PC472KAT1A,AVX Corporation,CAP CER 4700PF 250V 10% X7R 0805,4589,0,0.48,0,1,Cut Tape (CT),-,4700pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,-,-
http://www.avx.com/docs/Catalogs/cy5v.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1428-1-ND,0805YG225ZAT2A,AVX Corporation,CAP CER 2.2UF 16V Y5V 0805,14330,0,0.52,0,1,Cut Tape (CT),-,2.2uF,"-20%, +80%",16V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1378-1-ND,08055C392KAT2A,AVX Corporation,CAP CER 3900PF 50V 10% X7R 0805,14995,0,0.12,0,1,Cut Tape (CT),-,3900pF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1385-1-ND,08055C153KAT2A,AVX Corporation,CAP CER 0.015UF 50V 10% X7R 0805,12092,0,0.12,0,1,Cut Tape (CT),-,0.015uF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5720-1-ND,08053C334MAT2A,AVX Corporation,CAP CER 0.33UF 25V 20% X7R 0805,3618,0,0.55,0,1,Cut Tape (CT),-,0.33uF,¶ñ20%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1388-1-ND,08055C273KAT2A,AVX Corporation,CAP CER 0.027UF 50V 10% X7R 0805,11328,0,0.15,0,1,Cut Tape (CT),-,0.027uF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/apt&r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7441-1-ND,0805PC103KAT2A,AVX Corporation,CAP CER 10000PF 250V X7R 0805,4763,0,0.71,0,1,Cut Tape (CT),-,10000pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-3775-1-ND,0805ZC105MAT2A,AVX Corporation,CAP CER 1UF 10V 20% X7R 0805,11147,0,0.76,0,1,Cut Tape (CT),-,1.0uF,¶ñ20%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5029-1-ND,08051C272KAT2A,AVX Corporation,CAP CER 2700PF 100V 10% X7R 0805,2904,0,0.19,0,1,Cut Tape (CT),-,2700pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
