"•ÈÀ""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height,Number of Terminations,In Adafruit Kit,Common part,Stock Part,5% Rohs Part,1% Rohs Part,Stock Resistance,Stock,Query,Package,Column3,Column4,Column5,Column6
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,6.19KXBK-ND,MFR-25FBF52-6K19,Yageo,RES 6.19K OHM 1/4W 1% AXIAL,16225,0,0.1,0,1,Bulk,MFR,6.19k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,6.19kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.10KXBK-ND,MFR-25FBF52-1K1,Yageo,RES 1.1K OHM 1/4W 1% AXIAL,16394,0,0.1,0,1,Bulk,MFR,1.1k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.1kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,750XBK-ND,MFR-25FBF52-750R,Yageo,RES 750 OHM 1/4W 1% AXIAL,16088,0,0.1,0,1,Bulk,MFR,750,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,750å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,20.0XBK-ND,MFR-25FBF52-20R,Yageo,RES 20 OHM 1/4W 1% AXIAL,15912,0,0.1,0,1,Bulk,MFR,20,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,STOCK,,20å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,22.1XBK-ND,MFR-25FBF52-22R1,Yageo,RES 22.1 OHM 1/4W 1% AXIAL,15715,0,0.1,0,1,Bulk,MFR,22.1,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,22.1å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,78.7KXBK-ND,MFR-25FBF52-78K7,Yageo,RES 78.7K OHM 1/4W 1% AXIAL,14807,0,0.1,0,1,Bulk,MFR,78.7k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,78.7kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,301XBK-ND,MFR-25FBF52-301R,Yageo,RES 301 OHM 1/4W 1% AXIAL,14747,0,0.1,0,1,Bulk,MFR,301,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,301å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,332XBK-ND,MFR-25FBF52-332R,Yageo,RES 332 OHM 1/4W 1% AXIAL,14319,0,0.1,0,1,Bulk,MFR,332,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,332å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,182XBK-ND,MFR-25FBF52-182R,Yageo,RES 182 OHM 1/4W 1% AXIAL,14424,0,0.1,0,1,Bulk,MFR,182,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,182å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,95.3XBK-ND,MFR-25FBF52-95R3,Yageo,RES 95.3 OHM 1/4W 1% AXIAL,14235,0,0.1,0,1,Bulk,MFR,95.3,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,95.3å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,267XBK-ND,MFR-25FBF52-267R,Yageo,RES 267 OHM 1/4W 1% AXIAL,14232,0,0.1,0,1,Bulk,MFR,267,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,267å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,27.4XBK-ND,MFR-25FBF52-27R4,Yageo,RES 27.4 OHM 1/4W 1% AXIAL,14083,0,0.1,0,1,Bulk,MFR,27.4,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,27.4å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,11.0KXBK-ND,MFR-25FBF52-11K,Yageo,RES 11K OHM 1/4W 1% AXIAL,13193,0,0.1,0,1,Bulk,MFR,11k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,11kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,562XBK-ND,MFR-25FBF52-562R,Yageo,RES 562 OHM 1/4W 1% AXIAL,13762,0,0.1,0,1,Bulk,MFR,562,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,562å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,22.1KXBK-ND,MFR-25FBF52-22K1,Yageo,RES 22.1K OHM 1/4W 1% AXIAL,13483,0,0.1,0,1,Bulk,MFR,22.1k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,22.1kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,19.1KXBK-ND,MFR-25FBF52-19K1,Yageo,RES 19.1K OHM 1/4W 1% AXIAL,13540,0,0.1,0,1,Bulk,MFR,19.1k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,19.1kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,32.4KXBK-ND,MFR-25FBF52-32K4,Yageo,RES 32.4K OHM 1/4W 1% AXIAL,13419,0,0.1,0,1,Bulk,MFR,32.4k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,32.4kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,2.43KXBK-ND,MFR-25FBF52-2K43,Yageo,RES 2.43K OHM 1/4W 1% AXIAL,13383,0,0.1,0,1,Bulk,MFR,2.43k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,2.43kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.40KXBK-ND,MFR-25FBF52-1K4,Yageo,RES 1.4K OHM 1/4W 1% AXIAL,13381,0,0.1,0,1,Bulk,MFR,1.4k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.4kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,61.9KXBK-ND,MFR-25FBF52-61K9,Yageo,RES 61.9K OHM 1/4W 1% AXIAL,12960,0,0.1,0,1,Bulk,MFR,61.9k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,61.9kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,13.0XBK-ND,MFR-25FBF52-13R,Yageo,RES 13 OHM 1/4W 1% AXIAL,13191,0,0.1,0,1,Bulk,MFR,13,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,13å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,5.11KXBK-ND,MFR-25FBF52-5K11,Yageo,RES 5.11K OHM 1/4W 1% AXIAL,12954,0,0.1,0,1,Bulk,MFR,5.11k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,5.11kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,348XBK-ND,MFR-25FBF52-348R,Yageo,RES 348 OHM 1/4W 1% AXIAL,12683,0,0.1,0,1,Bulk,MFR,348,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,348å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,124XBK-ND,MFR-25FBF52-124R,Yageo,RES 124 OHM 1/4W 1% AXIAL,12604,0,0.1,0,1,Bulk,MFR,124,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,124å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,221KXBK-ND,MFR-25FBF52-221K,Yageo,RES 221K OHM 1/4W 1% AXIAL,12411,0,0.1,0,1,Bulk,MFR,221k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,221kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,18.2KXBK-ND,MFR-25FBF52-18K2,Yageo,RES 18.2K OHM 1/4W 1% AXIAL,11354,0,0.1,0,1,Bulk,MFR,18.2k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,18.2kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,80.6KXBK-ND,MFR-25FBF52-80K6,Yageo,RES 80.6K OHM 1/4W 1% AXIAL,12194,0,0.1,0,1,Bulk,MFR,80.6k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,80.6kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,249KXBK-ND,MFR-25FBF52-249K,Yageo,RES 249K OHM 1/4W 1% AXIAL,11977,0,0.1,0,1,Bulk,MFR,249k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,249kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,90.9KXBK-ND,MFR-25FBF52-90K9,Yageo,RES 90.9K OHM 1/4W 1% AXIAL,12132,0,0.1,0,1,Bulk,MFR,90.9k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,90.9kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,75.0XBK-ND,MFR-25FBF52-75R,Yageo,RES 75 OHM 1/4W 1% AXIAL,11994,0,0.1,0,1,Bulk,MFR,75,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,75å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,243KXBK-ND,MFR-25FBF52-243K,Yageo,RES 243K OHM 1/4W 1% AXIAL,11972,0,0.1,0,1,Bulk,MFR,243k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,243kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.21KXBK-ND,MFR-25FBF52-1K21,Yageo,RES 1.21K OHM 1/4W 1% AXIAL,11815,0,0.1,0,1,Bulk,MFR,1.21k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.21kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,2.74KXBK-ND,MFR-25FBF52-2K74,Yageo,RES 2.74K OHM 1/4W 1% AXIAL,11712,0,0.1,0,1,Bulk,MFR,2.74k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,2.74kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,243XBK-ND,MFR-25FBF52-243R,Yageo,RES 243 OHM 1/4W 1% AXIAL,11810,0,0.1,0,1,Bulk,MFR,243,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,243å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,4.02KXBK-ND,MFR-25FBF52-4K02,Yageo,RES 4.02K OHM 1/4W 1% AXIAL,11900,0,0.1,0,1,Bulk,MFR,4.02k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,4.02kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,1.37KXBK-ND,MFR-25FBF52-1K37,Yageo,RES 1.37K OHM 1/4W 1% AXIAL,11833,0,0.1,0,1,Bulk,MFR,1.37k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,1.37kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,3.40KXBK-ND,MFR-25FBF52-3K4,Yageo,RES 3.4K OHM 1/4W 1% AXIAL,11836,0,0.1,0,1,Bulk,MFR,3.4k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,3.4kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,6.34KXBK-ND,MFR-25FBF52-6K34,Yageo,RES 6.34K OHM 1/4W 1% AXIAL,11813,0,0.1,0,1,Bulk,MFR,6.34k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,6.34kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,909KXBK-ND,MFR-25FBF52-909K,Yageo,RES 909K OHM 1/4W 1% AXIAL,11789,0,0.1,0,1,Bulk,MFR,909k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,909kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,634XBK-ND,MFR-25FBF52-634R,Yageo,RES 634 OHM 1/4W 1% AXIAL,11744,0,0.1,0,1,Bulk,MFR,634,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,634å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,19.6KXBK-ND,MFR-25FBF52-19K6,Yageo,RES 19.6K OHM 1/4W 1% AXIAL,11720,0,0.1,0,1,Bulk,MFR,19.6k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,19.6kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,60.4KXBK-ND,MFR-25FBF52-60K4,Yageo,RES 60.4K OHM 1/4W 1% AXIAL,11587,0,0.1,0,1,Bulk,MFR,60.4k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,60.4kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,44.2KXBK-ND,MFR-25FBF52-44K2,Yageo,RES 44.2K OHM 1/4W 1% AXIAL,11509,0,0.1,0,1,Bulk,MFR,44.2k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,44.2kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,13.0KXBK-ND,MFR-25FBF52-13K,Yageo,RES 13K OHM 1/4W 1% AXIAL,11491,0,0.1,0,1,Bulk,MFR,13k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,13kå±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,732XBK-ND,MFR-25FBF52-732R,Yageo,RES 732 OHM 1/4W 1% AXIAL,11431,0,0.1,0,1,Bulk,MFR,732,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,732å±1%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-5K11.jpg,38.3KXBK-ND,MFR-25FBF52-38K3,Yageo,RES 38.3K OHM 1/4W 1% AXIAL,11384,0,0.1,0,1,Bulk,MFR,38.3k,å±1%,"0.25W, 1/4W",Metal Film,-,å±100ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,,,,,,#N/A,,38.3kå±1%,,,,,
